Original Row ID,Provider Type,Category,Priority,Name / Search,LinkedIn URL,Website,Location,Evidence,Confidence,Notes,Original LinkedIn URL,Corrected LinkedIn URL,Audit Action,Verification Status,Verification Method,Verification Date,Evidence URLs,Verified Business Contact Fallback,Audit Note,Identity Status,Geography Status,Dubai Coverage Evidence URL,Dubai Coverage Evidence,Queue Decision
NM-SP-011,Company,Laundry / dry cleaning,B,Laundryheap,https://www.linkedin.com/company/laundryheap/,https://www.laundryheap.com/ae/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,"Laundry route, global company with UAE service",https://www.linkedin.com/company/laundryheap/,https://www.linkedin.com/company/laundryheap/,UNCHANGED_VERIFIED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://www.laundryheap.com/ae/ | https://www.linkedin.com/company/laundryheap/,https://www.laundryheap.com/ae/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.laundryheap.com/en-ae/dubai,Official Dubai page offers laundry and dry-cleaning pickup/delivery in Dubai.,DUBAI_READY
NM-SP-012,Company,Moving / relocation / logistics,A,Move One,https://www.linkedin.com/company/move-one/,https://www.moveoneinc.com/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,Relocation and logistics,https://www.linkedin.com/company/move-one/,https://www.linkedin.com/company/moveone/,REPLACED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://www.moveoneinc.com/ | https://www.linkedin.com/company/moveone/,https://www.moveoneinc.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.moveoneinc.com/united-arab-emirates,"Official UAE page lists moving/relocation/logistics contacts in Business Bay, Dubai.",DUBAI_READY
NM-SP-013,Company,Storage / moving / logistics,A,The Box,https://www.linkedin.com/company/the-box/,https://theboxme.com/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,"Storage, moving, warehousing",https://www.linkedin.com/company/the-box/,https://www.linkedin.com/company/the-box-self-storage-llc/,REPLACED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://theboxme.com/ | https://www.linkedin.com/company/the-box-self-storage-llc/,https://theboxme.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://theboxme.com/contact,"Official contact page lists JLT, DIP and Al Quoz Dubai storage locations.",DUBAI_READY
NM-SP-014,Company,Interior design / furnishing / styling,B,Zen Interiors,https://www.linkedin.com/company/zen-interiors/,https://www.zeninteriors.net/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,Interior and furnishing route,https://www.linkedin.com/company/zen-interiors/,https://www.linkedin.com/company/zen-interiors-dubai-/,REPLACED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://www.zeninteriors.net/ | https://www.linkedin.com/company/zen-interiors-dubai-/,https://www.zeninteriors.net/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.zeninteriors.net/,Official site describes residential interior-design services by its Dubai-based team.,DUBAI_READY
NM-SP-015,Company,Interior design / architecture,B,Bishop Design,https://www.linkedin.com/company/bishop-design/,https://bishopdesign.ae/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,Interior/design studio,https://www.linkedin.com/company/bishop-design/,https://www.linkedin.com/company/bishop-design-house/,REPLACED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://www.bishopdesign.com/ | https://www.linkedin.com/company/bishop-design-house/,https://www.bishopdesign.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://wearebishopdesign.com/,Official site identifies Bishop Design interior design in Dubai UAE and Miami USA.,DUBAI_READY
NM-SP-016,Company,Interior design / fit-out,B,Designsmith,https://www.linkedin.com/company/designsmith/,https://designsmith.ae/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,Design/fit-out route,https://www.linkedin.com/company/designsmith/,https://www.linkedin.com/company/designsmithuae/,REPLACED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://designsmith.ae/ | https://www.linkedin.com/company/designsmithuae/,https://designsmith.ae/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,http://designsmith.ae/about-us,Official site describes Designsmith as a Dubai-based construction and fit-out firm.,DUBAI_READY
NM-SP-017,Company,Luxury interior design / architecture,C,Antonovich Group,https://www.linkedin.com/company/luxury-antonovich-design/,https://antonovich-design.ae/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,Medium,"High-end, likely later than cleaning/maintenance",https://www.linkedin.com/company/luxury-antonovich-design/,https://www.linkedin.com/company/antonovichdesign/,REPLACED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://antonovich-design.ae/ | https://www.linkedin.com/company/antonovichdesign/,https://antonovich-design.ae/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://antonovich-design.ae/,"Official site says Antonovich Group is headquartered in Dubai and provides architecture, interior design and fit-out.",DUBAI_READY
NM-SP-018,Company,Pest control / hygiene,A,Rentokil Boecker,https://www.linkedin.com/company/boecker-public-health/,https://www.boecker.com/,UAE,Live LinkedIn company URL checked by HTTP 200,High,"Pest control, hygiene and public health",https://www.linkedin.com/company/boecker-public-health/,https://www.linkedin.com/company/rentokilboeckerpublichealth/,REPLACED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://www.rentokil-boecker.com/ | https://www.linkedin.com/company/rentokilboeckerpublichealth/,https://www.rentokil-boecker.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.rentokil-boecker.com/ae/about/locations/dubai,Official Dubai branch page says it covers the whole emirate with pest-control and hygiene services.,DUBAI_READY
NM-SP-019,Company,Pest control,A,National Pest Control,https://www.linkedin.com/company/national-pest-control/,https://www.natpest.com/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,Pest control route,https://www.linkedin.com/company/national-pest-control/,https://www.linkedin.com/company/national-pest-control-uae/,REPLACED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://www.natpest.com/ | https://www.linkedin.com/company/national-pest-control-uae/,https://www.natpest.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.natpest.com/contact,Official contact page lists Dubai head office and operations serving Dubai.,DUBAI_READY
NM-SP-020,Company,Facilities management / maintenance,B,Imdaad,https://www.linkedin.com/company/imdaad/,https://www.imdaad.ae/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,"Large FM company, may be too enterprise but credible",https://www.linkedin.com/company/imdaad/,https://www.linkedin.com/company/imdaad/,UNCHANGED_VERIFIED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://www.imdaad.ae/ | https://www.linkedin.com/company/imdaad/,https://www.imdaad.ae/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://imdaad.ae/group/imdaad-group,Official site describes Imdaad as a Dubai-based facilities-management group.,DUBAI_READY
NM-SP-021,Company,Cleaning / facilities,B,Dubai Clean,https://www.linkedin.com/company/dubai-clean/,,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,Medium,Needs website/contact verification,https://www.linkedin.com/company/dubai-clean/,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_COMPANY,INSUFFICIENT_IDENTITY_EVIDENCE,2026-09-13,https://dubaiclean.com/,https://dubaiclean.com/,"The old generic LinkedIn slug could not be tied to the DubaiClean business; official website found, but no source-backed LinkedIn profile.",IDENTITY_UNVERIFIED,DUBAI_CONFIRMED,https://dubaiclean.com/,Official site says DubaiClean provides cleaning and technical property services across Dubai; LinkedIn identity remains unverified.,HOLD_UNVERIFIED
NM-SP-022,Company,Maintenance / technical,B,Maintenance Plus,https://www.linkedin.com/company/maintenance-plus/,,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,Medium,Needs website/contact verification,https://www.linkedin.com/company/maintenance-plus/,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_COMPANY,INSUFFICIENT_IDENTITY_EVIDENCE,2026-09-13,,No verified official business website/contact page recovered; re-research by trade-name/licence before use.,Maintenance Plus is a generic name and the indexed LinkedIn evidence did not establish the Dubai business identity.,IDENTITY_UNVERIFIED,DUBAI_CONFIRMED,https://maintenanceplus.ae/,Official site says Maintenance Plus provides property and building maintenance throughout Dubai; the old LinkedIn slug resolves to a US company.,HOLD_UNVERIFIED
NM-SP-023,Company,Facilities management,B,Dussmann Gulf,https://www.linkedin.com/company/dussmann-gulf/,https://www.dussmann.ae/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,"Cleaning/FM, enterprise profile",https://www.linkedin.com/company/dussmann-gulf/,https://www.linkedin.com/company/dussmann-gulf-llc/,REPLACED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://www.dussmann.ae/ | https://www.linkedin.com/company/dussmann-gulf-llc/,https://www.dussmann.ae/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.dussmann.ae/contact/contact-information/,Official site lists Dussmann Gulf Dubai branch and facilities services.,DUBAI_READY
NM-SP-024,Company,Facilities management,B,ServeU,https://www.linkedin.com/company/serve-u/,https://www.serveu.ae/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,FM and technical services,https://www.linkedin.com/company/serve-u/,https://www.linkedin.com/company/serveu-llc/,REPLACED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://www.serveu.ae/ | https://www.linkedin.com/company/serveu-llc/,https://www.serveu.ae/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,http://serveu.ae/our-services,"Official services page lists ServeU in Al Quoz, Dubai and facilities services.",DUBAI_READY
NM-SP-025,Company,Facilities management / technical,B,Khansaheb Facilities Management,https://www.linkedin.com/company/khansaheb-facilities-management/,https://khansahebfm.com/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,FM and technical services,https://www.linkedin.com/company/khansaheb-facilities-management/,https://www.linkedin.com/company/khansaheb-facilities-management/,UNCHANGED_VERIFIED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://www.khansahebfacilitiesmanagement.com/contact-us/ | https://www.linkedin.com/company/khansaheb-facilities-management/,https://www.khansahebfacilitiesmanagement.com/contact-us/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.khansahebfacilitiesmanagement.com/,Official site says Khansaheb provides facilities-management services in Dubai and UAE.,DUBAI_READY
NM-SP-026,Company,Facilities management,B,EFS Facilities Services,https://www.linkedin.com/company/efs-facilities-services-group/,https://efsme.com/,UAE,Live LinkedIn company URL checked by HTTP 200,High,"Large FM, likely enterprise",https://www.linkedin.com/company/efs-facilities-services-group/,https://www.linkedin.com/company/efsme/,REPLACED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://efsme.com/ | https://www.linkedin.com/company/efsme/,https://efsme.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://efsme.com/faqs,Official site identifies its Dubai head office; company provides facilities services.,DUBAI_READY
NM-SP-027,Company,Cleaning / maintenance,B,Spectrum Services,https://www.linkedin.com/company/spectrum-services/,,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,Medium,Needs verification before personalised outreach,https://www.linkedin.com/company/spectrum-services/,https://www.linkedin.com/company/spectrum-services-cleaning-maintenance-dubai/,REPLACED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://www.linkedin.com/company/spectrum-services-cleaning-maintenance-dubai/,No separate fallback recorded.,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://spectrumservices.ae/terms-conditions/,"Official site lists Spectrum Services in Al Barsha Heights, Dubai; verified profile identifies Dubai cleaning/maintenance.",DUBAI_READY
NM-SP-028,Company,Moving / property clearance,A,Take My Junk UAE,https://www.linkedin.com/company/takemyjunkuae/,https://takemyjunkuae.com/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,"Junk/furniture removal, property clearance",https://www.linkedin.com/company/takemyjunkuae/,https://www.linkedin.com/company/takemyjunkuae/,UNCHANGED_VERIFIED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://takemyjunkuae.com/ | https://www.linkedin.com/company/takemyjunkuae/,https://takemyjunkuae.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.takemyjunkuae.com/emirates/dubai,Official Dubai page offers junk removal and collection across Dubai.,DUBAI_READY
NM-SP-029,Company,Security / access control / systems,B,SIBCA,https://www.linkedin.com/company/sibca/,https://www.sibca.com/,UAE,Live LinkedIn company URL checked by HTTP 200,High,"Security, fire, ELV and access control",https://www.linkedin.com/company/sibca/,https://www.linkedin.com/company/sibcaofficial/,REPLACED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://www.sibca.com/ | https://www.linkedin.com/company/sibcaofficial/,https://www.sibca.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.sibca.com/locations,Official locations page lists a Dubai facility and SIBCA security/access systems presence.,DUBAI_READY
NM-SP-030,Company,Real estate law / legal,C,Al Tamimi & Company,https://www.linkedin.com/company/al-tamimi-&-company/,https://www.tamimi.com/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,"Legal route, later priority",https://www.linkedin.com/company/al-tamimi-&-company/,https://www.linkedin.com/company/al-tamimi-company/,REPLACED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://www.tamimi.com/ | https://www.linkedin.com/company/al-tamimi-company/,https://www.tamimi.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.tamimi.com/offices/uae/dubai/,Official office page lists Al Tamimi & Company in Dubai.,DUBAI_READY
NM-SP-031,Company,Mortgage / finance,C,Holo,https://www.linkedin.com/company/holohome/,https://www.useholo.com/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,Mortgage broker / proptech finance,https://www.linkedin.com/company/holohome/,https://www.linkedin.com/company/holo-mortgage-consultants/,REPLACED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://www.useholo.com/ | https://www.linkedin.com/company/holo-mortgage-consultants/,https://www.useholo.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.useholo.com/en/mortgages,Official page says Holo helps secure home mortgages in Dubai and UAE.,DUBAI_READY
NM-SP-032,Company,Mortgage / finance,C,Mortgage Finder,https://www.linkedin.com/company/mortgage-finder/,https://www.mortgagefinder.ae/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,Mortgage broker route,https://www.linkedin.com/company/mortgage-finder/,https://www.linkedin.com/company/mortgagefinder/,REPLACED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://www.mortgagefinder.ae/ | https://www.linkedin.com/company/mortgagefinder/,https://www.mortgagefinder.ae/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.mortgagefinder.ae/en/qualification-journey,Official page says its brokers secure mortgage offers in Dubai and UAE.,DUBAI_READY
NM-SP-033,Company,Valuation / advisory,C,ValuStrat,https://www.linkedin.com/company/valustrat/,https://valustrat.com/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,Valuation and market advisory,https://www.linkedin.com/company/valustrat/,https://www.linkedin.com/company/valustrat/,UNCHANGED_VERIFIED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://valustrat.com/ | https://www.linkedin.com/company/valustrat/,https://valustrat.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://valustrat.com/pages/contact,Official contact page lists ValuStrat Dubai transaction-advisory office.,DUBAI_READY
NM-SP-034,Company,Valuation / consultancy / inspection,C,Cavendish Maxwell,https://www.linkedin.com/company/cavendish-maxwell/,https://cavendishmaxwell.com/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,"Valuation, advisory, property services",https://www.linkedin.com/company/cavendish-maxwell/,https://www.linkedin.com/company/cavendish-maxwell/,UNCHANGED_VERIFIED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://cavendishmaxwell.com/ | https://www.linkedin.com/company/cavendish-maxwell/,https://cavendishmaxwell.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://cavendishmaxwell.com/contact-us/dubai,Official site lists its Dubai office and Dubai property-consultancy contact.,DUBAI_READY
NM-SP-035,Company,Business setup / PRO / licensing,C,Creative Zone,https://www.linkedin.com/company/creative-zone/,https://www.creativezone.ae/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,"Business setup, licensing, PRO",https://www.linkedin.com/company/creative-zone/,https://www.linkedin.com/company/creative-zone-dubai/,REPLACED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://www.creativezone.ae/ | https://www.linkedin.com/company/creative-zone-dubai/,https://www.creativezone.ae/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.creativezone.ae/,Official site offers business setup in Dubai and UAE.,DUBAI_READY
NM-SP-036,Company,Business setup / PRO / licensing,C,Virtuzone,https://www.linkedin.com/company/virtuzone/,https://virtuzone.com/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,Business setup and corporate services,https://www.linkedin.com/company/virtuzone/,https://www.linkedin.com/company/virtuzone/,UNCHANGED_VERIFIED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://virtuzone.com/ | https://www.linkedin.com/company/virtuzone/,https://virtuzone.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://virtuzone.com/,"Official site offers business setup, licensing and corporate services in Dubai and UAE.",DUBAI_READY
